αι ;;225
ον ;;143
 κα;;127
 το;;118
ου ;;106
και;;105
ων ;;103
του;;98
ν ε;;88
 ει;;79
ι τ;;78
μεν;;76
ειν;;74
 με;;74
ις ;;73
 ου;;73
ς ε;;68
εν ;;66
δε ;;64
οι ;;64
ος ;;64
υτο;;63
ως ;;61
τον;;61
αυτ;;60
ν α;;59
ιν ;;59
υς ;;57
ι ε;;57
ους;;56
 δε;;55
τι ;;55
ναι;;53
ην ;;53
 αν;;53
το ;;51
τε ;;50
 δι;;49
ν ο;;49
αλλ;;49
ι α;;45
ει ;;44
τα ;;44
ν κ;;44
ουτ;;43
 επ;;42
ς τ;;42
 αυ;;42
ι ο;;42
ι κ;;40
ι π;;40
 πα;;40
ν τ;;40
ας ;;39
 πρ;;39
 εμ;;39
ν δ;;38
ς α;;38
 αλ;;38
 πο;;38
των;;37
ινα;;36
ι δ;;35
αν ;;35
 η ;;35
οις;;34
πει;;33
ενο;;33
ι μ;;32
ε τ;;32
πολ;;32
ται;;32
ς ο;;32
προ;;32
ης ;;31
 οι;;31
ς δ;;30
 τη;;30
ν π;;30
ρον;;30
τοι;;30
δικ;;29
περ;;29
ωι ;;29
οντ;;29
 τα;;29
σθα;;28
 απ;;28
αντ;;28
 οτ;;28
ντα;;28
 πε;;27
 τι;;27
ς π;;27
 μη;;27
μοι;;26
 τε;;26
ειπ;;26
θαι;;25
 τω;;25
αρ ;;25
εμο;;25
ερι;;24
λλο;;24
οτι;;24
ανα;;24
τος;;24
α τ;;24
ν μ;;23
ελε;;23
δια;;23
 γα;;23
γαρ;;23
ν η;;23
 θε;;23
ιον;;22
ρι ;;22
 μα;;22
νομ;;22
ιστ;;22
επι;;22
 εγ;;22
ατο;;21
την;;21
ς μ;;21
τερ;;21
ιπε;;21
της;;20
απο;;20
ες ;;20
μαι;;20
παρ;;20
ντο;;19
λλα;;19
ε μ;;19
 ως;;18
 εκ;;18
ς κ;;18
λα ;;18
κατ;;18
ατα;;18
οτε;;18
 μο;;17
κει;;17
η ε;;17
λον;;17
υτω;;17
 υπ;;17
ι η;;17
α ε;;17
 ο ;;17
λεγ;;17
ουδ;;17
ς η;;17
 εν;;17
εγω;;17
λευ;;16
 δη;;16
τωι;;16
ερο;;16
ε π;;16
νος;;16
νον;;16
δεν;;16
 συ;;16
νου;;16
νει;;16
υτε;;16
ρατ;;15
δη ;;15
τελ;;15
ουν;;15
 σω;;15
ν ω;;15
ια ;;15
ομε;;15
ισθ;;15
εγε;;15
ικα;;15
τας;;15
μην;;15
γω ;;15
θεο;;15
ροσ;;15
ε α;;14
επε;;14
 γε;;14
 ετ;;14
 θα;;14
ρα ;;14
μαλ;;14
ουκ;;14
εισ;;14
ενα;;14
υδε;;14
 νο;;14
αις;;14
ολλ;;14
μου;;14
στο;;14
με ;;14
νων;;14
γε ;;14
κρα;;13
ιας;;13
παν;;13
τες;;13
υπο;;13
εστ;;13
αιν;;13
ηι ;;13
υκ ;;13
ι σ;;13
ο τ;;13
ομι;;13
σωκ;;12
ωκρ;;12
εις;;12
λογ;;12
ιου;;12
υν ;;12
λλ ;;12
θαν;;12
στε;;12
α α;;12
 φα;;12
ετα;;12
μελ;;12
μιζ;;12
 λε;;12
μον;;12
στα;;12
α ο;;12
ε ο;;12
ανθ;;12
ετι;;12
 ευ;;12
ομα;;12
ητε;;12
να ;;12
ποτ;;12
βου;;11
σι ;;11
ντε;;11
ντι;;11
πο ;;11
 ηδ;;11
γει;;11
υ δ;;11
γεν;;11
εντ;;11
κου;;11
ρος;;11
υ τ;;11
υτα;;11
ουσ;;11
ινο;;11
 εφ;;11
 αδ;;11
αδι;;11
αστ;;11
ησα;;11
ι θ;;11
νθρ;;11
θρω;;11
ρωπ;;11
ηδε;;11
ι φ;;11
ονο;;11
ατη;;11
μηδ;;11
ε δ;;11
ρει;;11
εου;;11
ε κ;;11
λου;;11
υ π;;11
 δο;;10
δοκ;;10
ι ω;;10
ουλ;;10
υσα;;10
ολο;;10
ευτ;;10
 βι;;10
βιο;;10
ο α;;10
αιρ;;10
νατ;;10
σαν;;10
φρο;;10
ικο;;10
υ ε;;10
νοι;;10
ς γ;;10
ο μ;;10
αρα;;10
α δ;;10
ειρ;;10
εμε;;10
πων;;10
τιν;;10
ιδε;;10
ε ε;;10
λει;;10
θον;;10
εια;;10
υ μ;;10
 χρ;;10
φιλ;;10
ετο;;10
α μ;;10
 ομ;;10
ο π;;9
 ερ;;9
ονε;;9
πον;;9
 εξ;;9
που;;9
ιαν;;9
ιαι;;9
ρ ε;;9
ντω;;9
σκο;;9
 ω ;;9
ημα;;9
ποι;;9
εκ ;;9
γου;;9
φαν;;9
ο δ;;9
 δα;;9
δαι;;9
ν γ;;9
α κ;;9
ελη;;9
ι γ;;9
η α;;9
ν σ;;9
οκε;;8
ειδ;;8
ικη;;8
μεγ;;8
ρια;;8
τως;;8
η μ;;8
ονι;;8
ν φ;;8
 ορ;;8
η π;;8
χρη;;8
ατε;;8
 δ ;;8
 πω;;8
πως;;8
ιζω;;8
ραι;;8
κασ;;8
υντ;;8
υ ο;;8
αιμ;;8
ιμο;;8
μασ;;8
θεω;;8
δει;;8
 αγ;;8
ταυ;;8
ισκ;;8
οιμ;;8
ενε;;8
σαι;;8
 φι;;8
πισ;;8
συν;;8
ω τ;;8
α π;;8
ι υ;;8
 υμ;;8
ησθ;;7
υτη;;7
υ γ;;7
δηλ;;7
λ ο;;7
ηδη;;7
 εα;;7
εαυ;;7
ειτ;;7
 αι;;7
ωτε;;7
 ωσ;;7
ερα;;7
ινε;;7
 ην;;7
επο;;7
τηι;;7
ρων;;7
αλε;;7
κ ε;;7
κρι;;7
ασθ;;7
